COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code commune;Code commune;62760;Saint-Martin-d'Hardinghem;CHAR;5
CODGEO;Code commune;Code commune;62761;Saint-Martin-sur-Cojeul;CHAR;5
CODGEO;Code commune;Code commune;62762;Saint-Michel-sous-Bois;CHAR;5
CODGEO;Code commune;Code commune;62763;Saint-Michel-sur-Ternoise;CHAR;5
CODGEO;Code commune;Code commune;62764;Saint-Nicolas;CHAR;5
CODGEO;Code commune;Code commune;62765;Saint-Omer;CHAR;5
CODGEO;Code commune;Code commune;62766;Saint-Omer-Capelle;CHAR;5
CODGEO;Code commune;Code commune;62767;Saint-Pol-sur-Ternoise;CHAR;5
CODGEO;Code commune;Code commune;62768;Saint-Rémy-au-Bois;CHAR;5
CODGEO;Code commune;Code commune;62769;Saint-Tricat;CHAR;5
CODGEO;Code commune;Code commune;62770;Saint-Venant;CHAR;5
CODGEO;Code commune;Code commune;62771;Sallaumines;CHAR;5
CODGEO;Code commune;Code commune;62772;Salperwick;CHAR;5
CODGEO;Code commune;Code commune;62773;Samer;CHAR;5
CODGEO;Code commune;Code commune;62774;Sangatte;CHAR;5
CODGEO;Code commune;Code commune;62775;Sanghen;CHAR;5
CODGEO;Code commune;Code commune;62776;Sapignies;CHAR;5
CODGEO;Code commune;Code commune;62777;Le Sars;CHAR;5
CODGEO;Code commune;Code commune;62778;Sars-le-Bois;CHAR;5
CODGEO;Code commune;Code commune;62779;Sarton;CHAR;5
CODGEO;Code commune;Code commune;62780;Sauchy-Cauchy;CHAR;5
CODGEO;Code commune;Code commune;62781;Sauchy-Lestrée;CHAR;5
CODGEO;Code commune;Code commune;62782;Saudemont;CHAR;5
CODGEO;Code commune;Code commune;62783;Saulchoy;CHAR;5
CODGEO;Code commune;Code commune;62784;Saulty;CHAR;5
CODGEO;Code commune;Code commune;62785;Savy-Berlette;CHAR;5
CODGEO;Code commune;Code commune;62786;Selles;CHAR;5
CODGEO;Code commune;Code commune;62787;Sempy;CHAR;5
CODGEO;Code commune;Code commune;62788;Seninghem;CHAR;5
CODGEO;Code commune;Code commune;62789;Senlecques;CHAR;5
CODGEO;Code commune;Code commune;62790;Senlis;CHAR;5
CODGEO;Code commune;Code commune;62791;Séricourt;CHAR;5
CODGEO;Code commune;Code commune;62792;Serques;CHAR;5
CODGEO;Code commune;Code commune;62793;Servins;CHAR;5
CODGEO;Code commune;Code commune;62794;Setques;CHAR;5
CODGEO;Code commune;Code commune;62795;Sibiville;CHAR;5
CODGEO;Code commune;Code commune;62796;Simencourt;CHAR;5
CODGEO;Code commune;Code commune;62797;Siracourt;CHAR;5
CODGEO;Code commune;Code commune;62798;Sombrin;CHAR;5
CODGEO;Code commune;Code commune;62799;Sorrus;CHAR;5
CODGEO;Code commune;Code commune;62800;Souastre;CHAR;5
CODGEO;Code commune;Code commune;62801;Souchez;CHAR;5
CODGEO;Code commune;Code commune;62802;Le Souich;CHAR;5
CODGEO;Code commune;Code commune;62803;Surques;CHAR;5
CODGEO;Code commune;Code commune;62804;Sus-Saint-Léger;CHAR;5
CODGEO;Code commune;Code commune;62805;Tangry;CHAR;5
CODGEO;Code commune;Code commune;62806;Tardinghen;CHAR;5
CODGEO;Code commune;Code commune;62808;Teneur;CHAR;5
CODGEO;Code commune;Code commune;62809;Ternas;CHAR;5
CODGEO;Code commune;Code commune;62810;Thélus;CHAR;5
CODGEO;Code commune;Code commune;62811;Thérouanne;CHAR;5
CODGEO;Code commune;Code commune;62812;Thiembronne;CHAR;5
CODGEO;Code commune;Code commune;62813;La Thieuloye;CHAR;5
CODGEO;Code commune;Code commune;62814;Thièvres;CHAR;5
CODGEO;Code commune;Code commune;62815;Tigny-Noyelle;CHAR;5
CODGEO;Code commune;Code commune;62816;Tilloy-lès-Hermaville;CHAR;5
CODGEO;Code commune;Code commune;62817;Tilloy-lès-Mofflaines;CHAR;5
CODGEO;Code commune;Code commune;62818;Tilly-Capelle;CHAR;5
CODGEO;Code commune;Code commune;62819;Tilques;CHAR;5
CODGEO;Code commune;Code commune;62820;Tincques;CHAR;5
CODGEO;Code commune;Code commune;62821;Tingry;CHAR;5
CODGEO;Code commune;Code commune;62822;Tollent;CHAR;5
CODGEO;Code commune;Code commune;62823;Torcy;CHAR;5
CODGEO;Code commune;Code commune;62824;Tortefontaine;CHAR;5
CODGEO;Code commune;Code commune;62825;Tortequesne;CHAR;5
CODGEO;Code commune;Code commune;62826;Le Touquet-Paris-Plage;CHAR;5
CODGEO;Code commune;Code commune;62827;Tournehem-sur-la-Hem;CHAR;5
CODGEO;Code commune;Code commune;62828;Tramecourt;CHAR;5
CODGEO;Code commune;Code commune;62829;Le Transloy;CHAR;5
CODGEO;Code commune;Code commune;62830;Trescault;CHAR;5
CODGEO;Code commune;Code commune;62831;Troisvaux;CHAR;5
CODGEO;Code commune;Code commune;62832;Tubersent;CHAR;5
CODGEO;Code commune;Code commune;62833;Vacquerie-le-Boucq;CHAR;5
CODGEO;Code commune;Code commune;62834;Vacqueriette-Erquières;CHAR;5
CODGEO;Code commune;Code commune;62835;Valhuon;CHAR;5
CODGEO;Code commune;Code commune;62836;Vaudricourt;CHAR;5
CODGEO;Code commune;Code commune;62837;Vaudringhem;CHAR;5
CODGEO;Code commune;Code commune;62838;Vaulx;CHAR;5
CODGEO;Code commune;Code commune;62839;Vaulx-Vraucourt;CHAR;5
CODGEO;Code commune;Code commune;62840;Vélu;CHAR;5
CODGEO;Code commune;Code commune;62841;Vendin-lès-Béthune;CHAR;5
CODGEO;Code commune;Code commune;62842;Vendin-le-Vieil;CHAR;5
CODGEO;Code commune;Code commune;62843;Verchin;CHAR;5
CODGEO;Code commune;Code commune;62844;Verchocq;CHAR;5
CODGEO;Code commune;Code commune;62845;Verlincthun;CHAR;5
CODGEO;Code commune;Code commune;62846;Vermelles;CHAR;5
CODGEO;Code commune;Code commune;62847;Verquigneul;CHAR;5
CODGEO;Code commune;Code commune;62848;Verquin;CHAR;5
CODGEO;Code commune;Code commune;62849;Verton;CHAR;5
CODGEO;Code commune;Code commune;62850;Vieil-Hesdin;CHAR;5
CODGEO;Code commune;Code commune;62851;Vieille-Chapelle;CHAR;5
CODGEO;Code commune;Code commune;62852;Vieille-Église;CHAR;5
CODGEO;Code commune;Code commune;62853;Vieil-Moutier;CHAR;5
CODGEO;Code commune;Code commune;62854;Villers-au-Bois;CHAR;5
CODGEO;Code commune;Code commune;62855;Villers-au-Flos;CHAR;5
CODGEO;Code commune;Code commune;62856;Villers-Brûlin;CHAR;5
CODGEO;Code commune;Code commune;62857;Villers-Châtel;CHAR;5
CODGEO;Code commune;Code commune;62858;Villers-lès-Cagnicourt;CHAR;5
CODGEO;Code commune;Code commune;62859;Villers-l'Hôpital;CHAR;5
CODGEO;Code commune;Code commune;62860;Villers-Sir-Simon;CHAR;5
CODGEO;Code commune;Code commune;62861;Vimy;CHAR;5
CODGEO;Code commune;Code commune;62862;Vincly;CHAR;5
CODGEO;Code commune;Code commune;62863;Violaines;CHAR;5
CODGEO;Code commune;Code commune;62864;Vis-en-Artois;CHAR;5
CODGEO;Code commune;Code commune;62865;Vitry-en-Artois;CHAR;5
CODGEO;Code commune;Code commune;62866;Waben;CHAR;5
CODGEO;Code commune;Code commune;62867;Wacquinghen;CHAR;5
CODGEO;Code commune;Code commune;62868;Wail;CHAR;5
CODGEO;Code commune;Code commune;62869;Wailly;CHAR;5
CODGEO;Code commune;Code commune;62870;Wailly-Beaucamp;CHAR;5
CODGEO;Code commune;Code commune;62871;Wambercourt;CHAR;5
CODGEO;Code commune;Code commune;62872;Wamin;CHAR;5
CODGEO;Code commune;Code commune;62873;Wancourt;CHAR;5
CODGEO;Code commune;Code commune;62874;Wanquetin;CHAR;5
CODGEO;Code commune;Code commune;62875;Wardrecques;CHAR;5
CODGEO;Code commune;Code commune;62876;Warlencourt-Eaucourt;CHAR;5
CODGEO;Code commune;Code commune;62877;Warlincourt-lès-Pas;CHAR;5
CODGEO;Code commune;Code commune;62878;Warlus;CHAR;5
CODGEO;Code commune;Code commune;62879;Warluzel;CHAR;5
CODGEO;Code commune;Code commune;62880;Le Wast;CHAR;5
CODGEO;Code commune;Code commune;62881;Beauvoir-Wavans;CHAR;5
CODGEO;Code commune;Code commune;62882;Wavrans-sur-l'Aa;CHAR;5
CODGEO;Code commune;Code commune;62883;Wavrans-sur-Ternoise;CHAR;5
CODGEO;Code commune;Code commune;62885;Westrehem;CHAR;5
CODGEO;Code commune;Code commune;62886;Wicquinghem;CHAR;5
CODGEO;Code commune;Code commune;62887;Widehem;CHAR;5
CODGEO;Code commune;Code commune;62888;Wierre-au-Bois;CHAR;5
CODGEO;Code commune;Code commune;62889;Wierre-Effroy;CHAR;5
CODGEO;Code commune;Code commune;62890;Willeman;CHAR;5
CODGEO;Code commune;Code commune;62891;Willencourt;CHAR;5
CODGEO;Code commune;Code commune;62892;Willerval;CHAR;5
CODGEO;Code commune;Code commune;62893;Wimereux;CHAR;5
CODGEO;Code commune;Code commune;62894;Wimille;CHAR;5
CODGEO;Code commune;Code commune;62895;Wingles;CHAR;5
CODGEO;Code commune;Code commune;62896;Wirwignes;CHAR;5
CODGEO;Code commune;Code commune;62897;Wismes;CHAR;5
CODGEO;Code commune;Code commune;62898;Wisques;CHAR;5
CODGEO;Code commune;Code commune;62899;Wissant;CHAR;5
CODGEO;Code commune;Code commune;62900;Witternesse;CHAR;5
CODGEO;Code commune;Code commune;62901;Wittes;CHAR;5
CODGEO;Code commune;Code commune;62902;Wizernes;CHAR;5
CODGEO;Code commune;Code commune;62903;Zoteux;CHAR;5
CODGEO;Code commune;Code commune;62904;Zouafques;CHAR;5
CODGEO;Code commune;Code commune;62905;Zudausques;CHAR;5
CODGEO;Code commune;Code commune;62906;Zutkerque;CHAR;5
CODGEO;Code commune;Code commune;62907;Libercourt;CHAR;5
CODGEO;Code commune;Code commune;62908;La Capelle-lès-Boulogne;CHAR;5
CODGEO;Code commune;Code commune;62909;Ytres;CHAR;5
CODGEO;Code commune;Code commune;63001;Aigueperse;CHAR;5
CODGEO;Code commune;Code commune;63002;Aix-la-Fayette;CHAR;5
CODGEO;Code commune;Code commune;63003;Ambert;CHAR;5
CODGEO;Code commune;Code commune;63004;Les Ancizes-Comps;CHAR;5
CODGEO;Code commune;Code commune;63005;Antoingt;CHAR;5
CODGEO;Code commune;Code commune;63006;Anzat-le-Luguet;CHAR;5
CODGEO;Code commune;Code commune;63007;Apchat;CHAR;5
CODGEO;Code commune;Code commune;63008;Arconsat;CHAR;5
CODGEO;Code commune;Code commune;63009;Ardes;CHAR;5
CODGEO;Code commune;Code commune;63010;Arlanc;CHAR;5
CODGEO;Code commune;Code commune;63011;Ars-les-Favets;CHAR;5
CODGEO;Code commune;Code commune;63012;Artonne;CHAR;5
CODGEO;Code commune;Code commune;63013;Aubiat;CHAR;5
CODGEO;Code commune;Code commune;63014;Aubière;CHAR;5
CODGEO;Code commune;Code commune;63015;Aubusson-d'Auvergne;CHAR;5
CODGEO;Code commune;Code commune;63016;Augerolles;CHAR;5
CODGEO;Code commune;Code commune;63017;Augnat;CHAR;5
CODGEO;Code commune;Code commune;63019;Aulnat;CHAR;5
CODGEO;Code commune;Code commune;63020;Aurières;CHAR;5
CODGEO;Code commune;Code commune;63021;Authezat;CHAR;5
CODGEO;Code commune;Code commune;63022;Auzat-la-Combelle;CHAR;5
CODGEO;Code commune;Code commune;63023;Auzelles;CHAR;5
CODGEO;Code commune;Code commune;63024;Avèze;CHAR;5
CODGEO;Code commune;Code commune;63025;Ayat-sur-Sioule;CHAR;5
CODGEO;Code commune;Code commune;63026;Aydat;CHAR;5
CODGEO;Code commune;Code commune;63027;Baffie;CHAR;5
CODGEO;Code commune;Code commune;63028;Bagnols;CHAR;5
CODGEO;Code commune;Code commune;63029;Bansat;CHAR;5
CODGEO;Code commune;Code commune;63030;Bas-et-Lezat;CHAR;5
CODGEO;Code commune;Code commune;63031;Beaulieu;CHAR;5
CODGEO;Code commune;Code commune;63032;Beaumont;CHAR;5
CODGEO;Code commune;Code commune;63033;Beaumont-lès-Randan;CHAR;5
CODGEO;Code commune;Code commune;63034;Beauregard-l'Évêque;CHAR;5
CODGEO;Code commune;Code commune;63035;Beauregard-Vendon;CHAR;5
CODGEO;Code commune;Code commune;63036;Bergonne;CHAR;5
CODGEO;Code commune;Code commune;63037;Bertignat;CHAR;5
CODGEO;Code commune;Code commune;63038;Besse-et-Saint-Anastaise;CHAR;5
CODGEO;Code commune;Code commune;63039;Beurières;CHAR;5
CODGEO;Code commune;Code commune;63040;Billom;CHAR;5
CODGEO;Code commune;Code commune;63041;Biollet;CHAR;5
CODGEO;Code commune;Code commune;63042;Blanzat;CHAR;5
CODGEO;Code commune;Code commune;63043;Blot-l'Église;CHAR;5
CODGEO;Code commune;Code commune;63044;Bongheat;CHAR;5
CODGEO;Code commune;Code commune;63045;Bort-l'Étang;CHAR;5
CODGEO;Code commune;Code commune;63046;Boudes;CHAR;5
CODGEO;Code commune;Code commune;63047;La Bourboule;CHAR;5
CODGEO;Code commune;Code commune;63048;Bourg-Lastic;CHAR;5
CODGEO;Code commune;Code commune;63049;Bouzel;CHAR;5
CODGEO;Code commune;Code commune;63050;Brassac-les-Mines;CHAR;5
CODGEO;Code commune;Code commune;63051;Brenat;CHAR;5
CODGEO;Code commune;Code commune;63052;Le Breuil-sur-Couze;CHAR;5
CODGEO;Code commune;Code commune;63053;Briffons;CHAR;5
CODGEO;Code commune;Code commune;63054;Le Broc;CHAR;5
CODGEO;Code commune;Code commune;63055;Bromont-Lamothe;CHAR;5
CODGEO;Code commune;Code commune;63056;Brousse;CHAR;5
CODGEO;Code commune;Code commune;63057;Le Brugeron;CHAR;5
CODGEO;Code commune;Code commune;63058;Bulhon;CHAR;5
CODGEO;Code commune;Code commune;63059;Busséol;CHAR;5
CODGEO;Code commune;Code commune;63060;Bussières;CHAR;5
CODGEO;Code commune;Code commune;63061;Bussières-et-Pruns;CHAR;5
CODGEO;Code commune;Code commune;63062;Buxières-sous-Montaigut;CHAR;5
CODGEO;Code commune;Code commune;63063;Cébazat;CHAR;5
CODGEO;Code commune;Code commune;63064;La Celle;CHAR;5
CODGEO;Code commune;Code commune;63065;Ceilloux;CHAR;5
CODGEO;Code commune;Code commune;63066;Celles-sur-Durolle;CHAR;5
CODGEO;Code commune;Code commune;63067;La Cellette;CHAR;5
CODGEO;Code commune;Code commune;63069;Le Cendre;CHAR;5
CODGEO;Code commune;Code commune;63070;Ceyrat;CHAR;5
CODGEO;Code commune;Code commune;63071;Ceyssat;CHAR;5
CODGEO;Code commune;Code commune;63072;Chabreloche;CHAR;5
CODGEO;Code commune;Code commune;63073;Chadeleuf;CHAR;5
CODGEO;Code commune;Code commune;63074;Chalus;CHAR;5
CODGEO;Code commune;Code commune;63075;Chamalières;CHAR;5
CODGEO;Code commune;Code commune;63076;Chambon-sur-Dolore;CHAR;5
CODGEO;Code commune;Code commune;63077;Chambon-sur-Lac;CHAR;5
CODGEO;Code commune;Code commune;63079;Champagnat-le-Jeune;CHAR;5
CODGEO;Code commune;Code commune;63080;Champeix;CHAR;5
CODGEO;Code commune;Code commune;63081;Champétières;CHAR;5
CODGEO;Code commune;Code commune;63082;Champs;CHAR;5
CODGEO;Code commune;Code commune;63083;Chanat-la-Mouteyre;CHAR;5
CODGEO;Code commune;Code commune;63084;Chanonat;CHAR;5
CODGEO;Code commune;Code commune;63085;Chapdes-Beaufort;CHAR;5
CODGEO;Code commune;Code commune;63086;La Chapelle-Agnon;CHAR;5
CODGEO;Code commune;Code commune;63087;La Chapelle-Marcousse;CHAR;5
CODGEO;Code commune;Code commune;63088;La Chapelle-sur-Usson;CHAR;5
CODGEO;Code commune;Code commune;63089;Chappes;CHAR;5
CODGEO;Code commune;Code commune;63090;Chaptuzat;CHAR;5
CODGEO;Code commune;Code commune;63091;Charbonnier-les-Mines;CHAR;5
CODGEO;Code commune;Code commune;63092;Charbonnières-les-Varennes;CHAR;5
CODGEO;Code commune;Code commune;63093;Charbonnières-les-Vieilles;CHAR;5
CODGEO;Code commune;Code commune;63094;Charensat;CHAR;5
CODGEO;Code commune;Code commune;63095;Charnat;CHAR;5
CODGEO;Code commune;Code commune;63096;Chas;CHAR;5
CODGEO;Code commune;Code commune;63097;Chassagne;CHAR;5
CODGEO;Code commune;Code commune;63098;Chastreix;CHAR;5
CODGEO;Code commune;Code commune;63099;Châteaugay;CHAR;5
CODGEO;Code commune;Code commune;63100;Châteauneuf-les-Bains;CHAR;5
CODGEO;Code commune;Code commune;63101;Château-sur-Cher;CHAR;5
CODGEO;Code commune;Code commune;63102;Châteldon;CHAR;5
CODGEO;Code commune;Code commune;63103;Châtel-Guyon;CHAR;5
CODGEO;Code commune;Code commune;63104;La Chaulme;CHAR;5
CODGEO;Code commune;Code commune;63105;Chaumont-le-Bourg;CHAR;5
CODGEO;Code commune;Code commune;63106;Chauriat;CHAR;5
CODGEO;Code commune;Code commune;63107;Chavaroux;CHAR;5
CODGEO;Code commune;Code commune;63108;Le Cheix;CHAR;5
CODGEO;Code commune;Code commune;63109;Chidrac;CHAR;5
CODGEO;Code commune;Code commune;63110;Cisternes-la-Forêt;CHAR;5
CODGEO;Code commune;Code commune;63111;Clémensat;CHAR;5
CODGEO;Code commune;Code commune;63112;Clerlande;CHAR;5
CODGEO;Code commune;Code commune;63113;Clermont-Ferrand;CHAR;5
CODGEO;Code commune;Code commune;63114;Collanges;CHAR;5
CODGEO;Code commune;Code commune;63115;Combrailles;CHAR;5
CODGEO;Code commune;Code commune;63116;Combronde;CHAR;5
CODGEO;Code commune;Code commune;63117;Compains;CHAR;5
CODGEO;Code commune;Code commune;63118;Condat-en-Combraille;CHAR;5
CODGEO;Code commune;Code commune;63119;Condat-lès-Montboissier;CHAR;5
CODGEO;Code commune;Code commune;63120;Corent;CHAR;5
CODGEO;Code commune;Code commune;63121;Coudes;CHAR;5
CODGEO;Code commune;Code commune;63122;Courgoul;CHAR;5
CODGEO;Code commune;Code commune;63123;Cournols;CHAR;5
CODGEO;Code commune;Code commune;63124;Cournon-d'Auvergne;CHAR;5
CODGEO;Code commune;Code commune;63125;Courpière;CHAR;5
CODGEO;Code commune;Code commune;63126;Le Crest;CHAR;5
CODGEO;Code commune;Code commune;63128;Crevant-Laveine;CHAR;5
CODGEO;Code commune;Code commune;63129;Cros;CHAR;5
CODGEO;Code commune;Code commune;63130;La Crouzille;CHAR;5
CODGEO;Code commune;Code commune;63131;Culhat;CHAR;5
CODGEO;Code commune;Code commune;63132;Cunlhat;CHAR;5
CODGEO;Code commune;Code commune;63134;Dauzat-sur-Vodable;CHAR;5
CODGEO;Code commune;Code commune;63135;Davayat;CHAR;5
CODGEO;Code commune;Code commune;63136;Domaize;CHAR;5
CODGEO;Code commune;Code commune;63137;Doranges;CHAR;5
CODGEO;Code commune;Code commune;63138;Dorat;CHAR;5
CODGEO;Code commune;Code commune;63139;Dore-l'Église;CHAR;5
CODGEO;Code commune;Code commune;63140;Durmignat;CHAR;5
CODGEO;Code commune;Code commune;63141;Durtol;CHAR;5
CODGEO;Code commune;Code commune;63142;Échandelys;CHAR;5
CODGEO;Code commune;Code commune;63143;Effiat;CHAR;5
CODGEO;Code commune;Code commune;63144;Égliseneuve-d'Entraigues;CHAR;5
CODGEO;Code commune;Code commune;63145;Égliseneuve-des-Liards;CHAR;5
CODGEO;Code commune;Code commune;63146;Égliseneuve-près-Billom;CHAR;5
CODGEO;Code commune;Code commune;63147;Églisolles;CHAR;5
CODGEO;Code commune;Code commune;63148;Ennezat;CHAR;5
CODGEO;Code commune;Code commune;63149;Entraigues;CHAR;5
CODGEO;Code commune;Code commune;63150;Enval;CHAR;5
CODGEO;Code commune;Code commune;63151;Escoutoux;CHAR;5
CODGEO;Code commune;Code commune;63152;Espinasse;CHAR;5
CODGEO;Code commune;Code commune;63153;Espinchal;CHAR;5
CODGEO;Code commune;Code commune;63154;Espirat;CHAR;5
CODGEO;Code commune;Code commune;63155;Estandeuil;CHAR;5
CODGEO;Code commune;Code commune;63156;Esteil;CHAR;5
CODGEO;Code commune;Code commune;63157;Fayet-le-Château;CHAR;5
CODGEO;Code commune;Code commune;63158;Fayet-Ronaye;CHAR;5
CODGEO;Code commune;Code commune;63159;Fernoël;CHAR;5
CODGEO;Code commune;Code commune;63160;Aulhat-Flat;CHAR;5
CODGEO;Code commune;Code commune;63161;La Forie;CHAR;5
CODGEO;Code commune;Code commune;63162;Fournols;CHAR;5
CODGEO;Code commune;Code commune;63163;Gelles;CHAR;5
CODGEO;Code commune;Code commune;63164;Gerzat;CHAR;5
CODGEO;Code commune;Code commune;63165;Giat;CHAR;5
CODGEO;Code commune;Code commune;63166;Gignat;CHAR;5
CODGEO;Code commune;Code commune;63167;Gimeaux;CHAR;5
CODGEO;Code commune;Code commune;63168;Glaine-Montaigut;CHAR;5
CODGEO;Code commune;Code commune;63169;La Godivelle;CHAR;5
CODGEO;Code commune;Code commune;63170;La Goutelle;CHAR;5
CODGEO;Code commune;Code commune;63171;Gouttières;CHAR;5
CODGEO;Code commune;Code commune;63172;Grandeyrolles;CHAR;5
CODGEO;Code commune;Code commune;63173;Grandrif;CHAR;5
CODGEO;Code commune;Code commune;63174;Grandval;CHAR;5
CODGEO;Code commune;Code commune;63175;Herment;CHAR;5
CODGEO;Code commune;Code commune;63176;Heume-l'Église;CHAR;5
CODGEO;Code commune;Code commune;63177;Isserteaux;CHAR;5
CODGEO;Code commune;Code commune;63178;Issoire;CHAR;5
CODGEO;Code commune;Code commune;63179;Job;CHAR;5
CODGEO;Code commune;Code commune;63180;Joze;CHAR;5
CODGEO;Code commune;Code commune;63181;Jozerand;CHAR;5
CODGEO;Code commune;Code commune;63182;Jumeaux;CHAR;5
CODGEO;Code commune;Code commune;63183;Labessette;CHAR;5
CODGEO;Code commune;Code commune;63184;Lachaux;CHAR;5
CODGEO;Code commune;Code commune;63185;Lamontgie;CHAR;5
CODGEO;Code commune;Code commune;63186;Landogne;CHAR;5
CODGEO;Code commune;Code commune;63187;Lapeyrouse;CHAR;5
CODGEO;Code commune;Code commune;63188;Laps;CHAR;5
CODGEO;Code commune;Code commune;63189;Laqueuille;CHAR;5
CODGEO;Code commune;Code commune;63190;Larodde;CHAR;5
CODGEO;Code commune;Code commune;63191;Lastic;CHAR;5
CODGEO;Code commune;Code commune;63192;La Tour-d'Auvergne;CHAR;5
CODGEO;Code commune;Code commune;63193;Lempdes;CHAR;5
CODGEO;Code commune;Code commune;63194;Lempty;CHAR;5
CODGEO;Code commune;Code commune;63195;Lezoux;CHAR;5
CODGEO;Code commune;Code commune;63196;Limons;CHAR;5
CODGEO;Code commune;Code commune;63197;Lisseuil;CHAR;5
CODGEO;Code commune;Code commune;63198;Loubeyrat;CHAR;5
CODGEO;Code commune;Code commune;63199;Ludesse;CHAR;5
CODGEO;Code commune;Code commune;63200;Lussat;CHAR;5
CODGEO;Code commune;Code commune;63201;Luzillat;CHAR;5
CODGEO;Code commune;Code commune;63202;Madriat;CHAR;5
CODGEO;Code commune;Code commune;63203;Malauzat;CHAR;5
CODGEO;Code commune;Code commune;63204;Malintrat;CHAR;5
CODGEO;Code commune;Code commune;63205;Manglieu;CHAR;5
CODGEO;Code commune;Code commune;63206;Manzat;CHAR;5
CODGEO;Code commune;Code commune;63207;Marat;CHAR;5
CODGEO;Code commune;Code commune;63208;Marcillat;CHAR;5
CODGEO;Code commune;Code commune;63209;Mareugheol;CHAR;5
CODGEO;Code commune;Code commune;63210;Maringues;CHAR;5
CODGEO;Code commune;Code commune;63211;Marsac-en-Livradois;CHAR;5
